"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E540","2020-02-27 00:00:00","32.000","32.000","4.600","19.400","0.890","1016.500","","0.000","-99.000","-99.000","-99.000","28.100","","16.600",""
"C0W170","2020-02-27 00:00:00","42.000","33.000","9.800","12.300","0.870","1018.600","","0.000","15.700","34.000","","18.400","","12.300",""
"C0Z150","2020-02-27 00:00:00","27.000","23.000","4.300","22.500","0.880","1018.200","","0.000","-99.000","-99.000","-99.000","25.500","","20.200",""
"C0S840","2020-02-27 00:00:00","22.000","274.000","2.000","21.200","0.970","1019.000","","2.500","-99.000","-99.000","-99.000","26.800","","20.100",""
"C0H9A0","2020-02-27 00:00:00","1595.000","271.000","0.800","11.100","0.850","850.700","","0.000","-99.000","-99.000","-99.000","22.600","","10.500",""
"C0Z300","2020-02-27 00:00:00","182.000","120.000","0.900","20.600","0.990","1000.900","","0.000","-99.000","-99.000","-99.000","27.400","","17.500",""
"C0G730","2020-02-27 00:00:00","27.000","17.000","3.600","20.200","0.960","1016.600","","0.000","-99.000","-99.000","-99.000","26.300","","18.900",""
"C0V730","2020-02-27 00:00:00","33.000","37.000","0.900","23.700","0.990","1015.100","","0.000","-99.000","-99.000","-99.000","29.900","","21.100",""
"C0SA00","2020-02-27 00:00:00","466.000","0.000","0.000","18.500","0.990","967.000","","0.000","-99.000","-99.000","-99.000","25.400","","16.500",""
"C0S900","2020-02-27 00:00:00","27.000","64.000","0.500","23.500","0.830","1017.300","","0.000","-99.000","-99.000","-99.000","27.000","","21.400",""
"C0C480","2020-02-27 00:00:00","105.000","119.000","0.500","20.000","0.800","1008.700","","0.000","-99.000","-99.000","-99.000","26.200","","18.100",""
"C0V720","2020-02-27 00:00:00","15.000","244.000","1.100","24.800","0.830","1016.700","","0.000","-99.000","-99.000","-99.000","29.500","","21.500",""
"C0UA60","2020-02-27 00:00:00","566.000","336.000","1.300","17.000","0.990","956.200","","0.000","-99.000","-99.000","-99.000","24.500","","16.800",""
"C0A980","2020-02-27 00:00:00","11.000","320.000","1.400","19.700","0.840","1020.900","","0.000","-99.000","-99.000","-99.000","25.400","","17.700",""
"C0C670","2020-02-27 00:00:00","250.000","28.000","2.900","18.600","0.880","991.800","","0.000","-99.000","-99.000","-99.000","25.800","","17.600",""
"C0K550","2020-02-27 00:00:00","15.000","358.000","2.000","21.200","0.880","1017.500","","0.000","-99.000","-99.000","-99.000","27.800","","19.200",""
"C0R350","2020-02-27 00:00:00","35.000","40.000","2.700","23.100","0.870","1014.900","","0.000","-99.000","-99.000","-99.000","28.000","","20.000",""
"C0T9F0","2020-02-27 00:00:00","251.000","0.000","0.200","20.100","0.910","992.000","","0.000","-99.000","-99.000","-99.000","25.500","","19.400",""
"C0D390","2020-02-27 00:00:00","146.000","0.000","0.000","19.800","0.860","1001.600","","0.000","-99.000","-99.000","-99.000","29.000","","16.000",""
"C0E430","2020-02-27 00:00:00","258.000","188.000","0.400","17.000","0.910","993.400","","0.000","-99.000","-99.000","-99.000","27.100","","16.300",""
"C0O990","2020-02-27 00:00:00","18.000","6.000","1.200","21.300","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","30.200","","18.100",""
"CM0010","2020-02-27 00:00:00","68.000","44.000","1.900","19.000","0.850","1014.400","","0.000","-99.000","-99.000","-99.000","26.200","","17.500",""
"C0K500","2020-02-27 00:00:00","12.000","10.000","2.700","20.700","0.960","1016.400","","0.000","-99.000","-99.000","-99.000","28.000","","19.800",""
"C0X260","2020-02-27 00:00:00","39.000","19.000","1.800","20.400","0.930","1015.000","","0.000","-99.000","-99.000","-99.000","28.600","","19.000",""
"C0ACA0","2020-02-27 00:00:00","25.000","66.000","2.900","20.000","0.840","1017.400","","0.000","-99.000","-99.000","-99.000","27.400","","19.000",""
"C0X180","2020-02-27 00:00:00","62.000","8.000","1.000","20.700","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","29.400","","19.300",""
"C0F930","2020-02-27 00:00:00","100.000","22.000","0.900","20.400","0.970","1007.300","","0.000","-99.000","-99.000","-99.000","28.200","","19.600",""
"C0I010","2020-02-27 00:00:00","1562.000","78.000","0.300","12.700","0.770","853.200","","0.000","-99.000","-99.000","-99.000","21.400","","11.300",""
"C0R190","2020-02-27 00:00:00","32.000","128.000","0.800","24.200","0.880","1014.100","","0.000","-99.000","-99.000","-99.000","30.500","","18.100",""
"C0E420","2020-02-27 00:00:00","19.000","29.000","3.500","19.300","0.860","1015.800","","0.000","-99.000","-99.000","-99.000","26.400","","17.200",""
"C0W160","2020-02-27 00:00:00","49.000","45.000","18.100","13.800","0.890","1012.800","","0.000","-99.000","-99.000","-99.000","18.300","","13.600",""
"C0I460","2020-02-27 00:00:00","110.000","29.000","1.800","20.500","0.900","1006.400","","0.000","-99.000","-99.000","-99.000","28.700","","18.100",""
"C0A9F0","2020-02-27 00:00:00","35.000","84.000","1.500","19.900","0.850","1018.200","","0.000","-99.000","-99.000","-99.000","28.700","","19.200",""
"C0F9A0","2020-02-27 00:00:00","425.000","138.000","1.000","19.000","0.920","970.200","","0.000","-99.000","-99.000","-99.000","27.900","","19.000",""
"C0O950","2020-02-27 00:00:00","4.000","337.000","2.000","21.300","0.950","1017.600","","0.000","-99.000","-99.000","-99.000","27.600","","19.400",""
"C0M760","2020-02-27 00:00:00","40.000","353.000","1.100","20.500","0.880","1014.500","","0.000","-99.000","-99.000","-99.000","28.400","","19.100",""
"C0AH70","2020-02-27 00:00:00","34.000","71.000","1.800","20.200","0.750","1018.000","","0.000","-99.000","-99.000","-99.000","28.800","","19.800",""
"C0V250","2020-02-27 00:00:00","298.000","96.000","0.900","19.300","0.940","984.300","","0.000","-99.000","-99.000","-99.000","32.500","","17.900",""
"C0U980","2020-02-27 00:00:00","573.000","5.000","2.100","16.700","0.990","957.100","","0.000","-99.000","-99.000","-99.000","25.700","","14.700",""
"C0S740","2020-02-27 00:00:00","289.000","35.000","1.500","20.000","0.920","988.600","","0.000","-99.000","-99.000","-99.000","27.600","","15.700",""
"C0A940","2020-02-27 00:00:00","49.000","51.000","0.800","17.900","0.980","1017.000","","0.000","6.000","25.000","","23.200","","17.100",""
"C0A920","2020-02-27 00:00:00","196.000","74.000","2.000","16.500","1.000","998.500","","0.000","-99.000","-99.000","-99.000","24.500","","16.500",""
"C0T870","2020-02-27 00:00:00","135.000","0.000","0.200","18.400","0.990","1005.100","","0.000","-99.000","-99.000","-99.000","26.000","","15.800",""
"C0O930","2020-02-27 00:00:00","69.000","0.000","0.000","20.100","1.000","1011.800","","0.000","-99.000","-99.000","-99.000","31.500","","17.200",""
"C0AI40","2020-02-27 00:00:00","37.000","86.000","2.100","20.300","0.760","1017.400","","0.000","-99.000","-99.000","-99.000","26.500","","20.000",""
"C0C460","2020-02-27 00:00:00","482.000","0.000","0.000","17.200","0.900","965.900","","0.000","-99.000","-99.000","-99.000","26.100","","17.200",""
"C0E520","2020-02-27 00:00:00","320.000","50.000","0.600","17.800","0.990","983.600","","0.000","-99.000","-99.000","-99.000","27.700","","13.000",""
"C0T9D0","2020-02-27 00:00:00","7.000","253.000","0.300","20.400","0.920","1020.700","","0.000","-99.000","-99.000","-99.000","28.100","","18.800",""
"C0I390","2020-02-27 00:00:00","1184.000","93.000","1.100","14.000","0.930","891.300","","0.000","-99.000","-99.000","-99.000","23.600","","10.400",""
"C0B020","2020-02-27 00:00:00","86.000","8.000","5.300","18.300","0.940","1010.200","","0.000","11.400","351.000","","23.800","","18.300",""
"CM0170","2020-02-27 00:00:00","106.000","224.000","1.600","19.000","0.990","1007.600","","0.000","-99.000","-99.000","-99.000","27.500","","17.800",""
"C0F860","2020-02-27 00:00:00","2215.000","105.000","0.700","8.100","1.000","785.200","","0.000","-99.000","-99.000","-99.000","17.000","","5.600",""
"C0U890","2020-02-27 00:00:00","116.000","145.000","2.700","19.800","0.990","1009.100","","1.000","-99.000","-99.000","-99.000","27.200","","18.800",""
"C0G800","2020-02-27 00:00:00","15.000","31.000","4.500","20.200","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","26.900","","19.400",""
"C0F850","2020-02-27 00:00:00","379.000","101.000","0.300","17.000","0.880","975.100","","0.000","-99.000","-99.000","-99.000","26.600","","15.100",""
"C0AH50","2020-02-27 00:00:00","275.000","8.000","2.600","17.900","0.950","989.200","","0.000","-99.000","-99.000","-99.000","24.400","","17.900",""
"C0Z160","2020-02-27 00:00:00","124.000","69.000","0.600","21.700","0.830","1007.400","","0.000","-99.000","-99.000","-99.000","26.900","","18.500",""
"C0R540","2020-02-27 00:00:00","17.000","46.000","2.000","23.800","0.860","1016.000","","0.000","-99.000","-99.000","-99.000","27.400","","20.400",""
"C0K480","2020-02-27 00:00:00","56.000","4.000","1.800","19.700","0.990","1012.100","","0.000","-99.000","-99.000","-99.000","27.000","","19.200",""
"C0H890","2020-02-27 00:00:00","440.000","0.000","0.000","17.900","0.900","968.400","","0.000","-99.000","-99.000","-99.000","28.400","","14.000",""
"C0S770","2020-02-27 00:00:00","375.000","0.000","0.000","19.600","0.990","977.300","","2.500","-99.000","-99.000","-99.000","24.500","","17.800",""
"C0X230","2020-02-27 00:00:00","29.000","6.000","1.900","20.200","0.920","1017.000","","0.000","-99.000","-99.000","-99.000","27.500","","18.500",""
"C0B010","2020-02-27 00:00:00","38.000","47.000","2.600","19.200","1.000","1015.400","","1.000","-99.000","-99.000","-99.000","24.700","","17.500",""
"C0R490","2020-02-27 00:00:00","49.000","179.000","0.500","23.700","0.850","1012.200","","0.000","-99.000","-99.000","-99.000","30.700","","20.100",""
"C0V440","2020-02-27 00:00:00","27.000","324.000","1.200","22.700","0.830","1014.900","","0.000","-99.000","-99.000","-99.000","29.300","","19.700",""
"C0SA40","2020-02-27 00:00:00","200.000","0.000","0.000","19.500","0.920","998.100","","0.000","-99.000","-99.000","-99.000","27.900","","16.500",""
"C0Z280","2020-02-27 00:00:00","224.000","166.000","0.600","20.300","0.990","996.200","","0.000","-99.000","-99.000","-99.000","28.500","","18.900",""
"C0Z070","2020-02-27 00:00:00","247.000","358.000","2.400","20.100","0.990","992.000","","0.000","-99.000","-99.000","-99.000","28.400","","18.100",""
"CM0180","2020-02-27 00:00:00","313.000","0.000","0.000","20.600","0.900","983.700","","0.000","-99.000","-99.000","-99.000","31.700","","17.500",""
"C0T9N0","2020-02-27 00:00:00","261.000","343.000","0.500","20.300","0.910","991.200","","0.000","-99.000","-99.000","-99.000","27.500","","16.300",""
"C0K470","2020-02-27 00:00:00","97.000","91.000","0.700","18.000","0.990","1007.500","","0.000","-99.000","-99.000","-99.000","28.400","","17.900",""
"C0R720","2020-02-27 00:00:00","214.000","355.000","4.600","21.000","0.940","994.900","","10.500","-99.000","-99.000","-99.000","25.700","","20.900",""
"C0V650","2020-02-27 00:00:00","28.000","33.000","2.700","22.200","0.910","1017.300","","0.000","-99.000","-99.000","-99.000","26.900","","20.200",""
"C0H9C0","2020-02-27 00:00:00","3402.000","312.000","0.600","3.200","0.110","679.100","","0.000","-99.000","-99.000","-99.000","8.900","","1.900",""
"C0U780","2020-02-27 00:00:00","15.000","20.000","1.600","20.200","0.990","1020.000","","0.000","-99.000","-99.000","-99.000","27.300","","19.400",""
"C0U760","2020-02-27 00:00:00","22.000","326.000","0.700","20.400","0.990","1020.300","","0.500","-99.000","-99.000","-99.000","28.200","","18.600",""
"C0X290","2020-02-27 00:00:00","10.000","30.000","5.900","21.900","0.890","1017.700","","0.000","-99.000","-99.000","-99.000","25.600","","21.600",""
"C0E830","2020-02-27 00:00:00","37.000","28.000","4.100","19.600","0.870","1015.100","","0.000","-99.000","-99.000","-99.000","25.000","","18.300",""
"C0K330","2020-02-27 00:00:00","38.000","353.000","1.300","20.100","0.980","1014.100","","0.000","-99.000","-99.000","-99.000","27.900","","18.900",""
"C0M660","2020-02-27 00:00:00","40.000","19.000","2.000","20.300","0.920","1014.900","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0D580","2020-02-27 00:00:00","120.000","0.000","0.000","19.400","0.890","1006.100","","0.000","-99.000","-99.000","-99.000","27.300","","14.700",""
"C0R640","2020-02-27 00:00:00","21.000","216.000","2.400","24.900","0.840","1016.600","","0.000","-99.000","-99.000","-99.000","26.800","","21.300",""
"C0E810","2020-02-27 00:00:00","53.000","8.000","4.200","18.700","0.950","1014.200","","0.000","-99.000","-99.000","-99.000","28.500","","15.700",""
"C0G830","2020-02-27 00:00:00","27.000","3.000","3.700","20.100","0.980","1014.100","","0.000","-99.000","-99.000","-99.000","26.900","","19.300",""
"C0A550","2020-02-27 00:00:00","422.000","0.000","0.000","17.000","1.000","973.800","","2.500","-99.000","-99.000","-99.000","25.500","","12.600",""
"C0G750","2020-02-27 00:00:00","31.000","345.000","2.900","20.300","0.890","1016.200","","0.000","-99.000","-99.000","-99.000","27.200","","19.200",""
"C0Z270","2020-02-27 00:00:00","343.000","52.000","0.900","19.700","0.990","981.900","","0.000","-99.000","-99.000","-99.000","24.600","","18.900",""
"C0UA30","2020-02-27 00:00:00","1397.000","148.000","0.400","12.800","1.000","866.900","","3.500","-99.000","-99.000","-99.000","20.500","","12.800",""
"C0I080","2020-02-27 00:00:00","536.000","258.000","0.300","17.700","0.740","961.200","","0.000","-99.000","-99.000","-99.000","29.000","","14.900",""
"C0UA00","2020-02-27 00:00:00","392.000","0.000","0.200","19.100","0.930","977.200","","0.000","-99.000","-99.000","-99.000","28.800","","14.100",""
"C0AD40","2020-02-27 00:00:00","32.000","73.000","3.700","19.800","0.850","1017.400","","0.000","-99.000","-99.000","-99.000","27.600","","16.900",""
"C0G900","2020-02-27 00:00:00","20.000","26.000","4.500","21.300","0.910","1015.600","","0.000","-99.000","-99.000","-99.000","25.900","","20.200",""
"C0S660","2020-02-27 00:00:00","794.000","219.000","1.700","16.200","0.930","933.200","","0.000","-99.000","-99.000","-99.000","23.600","","12.200",""
"C0M640","2020-02-27 00:00:00","155.000","0.000","0.000","20.000","0.990","1000.900","","0.000","-99.000","-99.000","-99.000","28.400","","20.000",""
"C0R660","2020-02-27 00:00:00","20.000","79.000","1.800","23.000","0.860","1016.700","","0.000","-99.000","-99.000","-99.000","25.900","","19.400",""
"C0UA10","2020-02-27 00:00:00","1711.000","302.000","0.400","11.100","1.000","837.700","","0.000","-99.000","-99.000","-99.000","19.500","","8.000",""
"C0V770","2020-02-27 00:00:00","26.000","334.000","0.400","22.600","0.850","1015.400","","0.000","-99.000","-99.000","-99.000","29.700","","20.300",""
"C0E730","2020-02-27 00:00:00","26.000","16.000","1.900","19.900","0.850","1015.500","","0.000","-99.000","-99.000","-99.000","27.800","","17.900",""
"C0V810","2020-02-27 00:00:00","32.000","339.000","1.700","22.500","-99.000","1013.800","","0.000","-99.000","-99.000","-99.000","25.900","","21.700",""
"C0A9C0","2020-02-27 00:00:00","35.000","30.000","3.300","19.400","0.850","1017.700","","0.000","-99.000","-99.000","-99.000","27.800","","18.600",""
"C0X310","2020-02-27 00:00:00","9.000","20.000","5.100","22.100","0.870","1018.700","","0.000","-99.000","-99.000","-99.000","26.200","","20.400",""
"C0K280","2020-02-27 00:00:00","23.000","352.000","3.800","21.300","0.910","1018.500","","0.000","-99.000","-99.000","-99.000","30.300","","17.700",""
"C0M650","2020-02-27 00:00:00","20.000","9.000","2.100","20.800","0.910","1017.000","","0.000","-99.000","-99.000","-99.000","27.800","","19.400",""
"C0S910","2020-02-27 00:00:00","212.000","121.000","0.800","22.300","0.990","996.600","","0.000","-99.000","-99.000","-99.000","24.600","","21.500",""
"C0D570","2020-02-27 00:00:00","15.000","8.000","1.400","19.600","0.900","1018.600","","0.000","-99.000","-99.000","-99.000","27.400","","16.400",""
"C0M710","2020-02-27 00:00:00","15.000","10.000","3.200","21.400","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","26.200","","20.400",""
"C0V490","2020-02-27 00:00:00","20.000","331.000","1.500","23.200","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","27.500","","22.600",""
"C0E870","2020-02-27 00:00:00","34.000","1.000","1.800","19.400","0.950","1017.600","","0.000","-99.000","-99.000","-99.000","27.700","","16.800",""
"C0M800","2020-02-27 00:00:00","440.000","106.000","0.300","18.200","0.850","969.500","","0.000","-99.000","-99.000","-99.000","27.900","","16.300",""
"C0A570","2020-02-27 00:00:00","360.000","0.000","0.100","18.900","0.880","980.300","","0.000","-99.000","-99.000","-99.000","25.800","","14.600",""
"C0S790","2020-02-27 00:00:00","236.000","359.000","0.900","19.900","0.900","994.700","","0.000","-99.000","-99.000","-99.000","28.600","","19.200",""
"C0D590","2020-02-27 00:00:00","143.000","50.000","4.400","17.400","0.960","1004.700","","0.000","10.000","39.000","","25.300","","17.400",""
"C0U990","2020-02-27 00:00:00","31.000","50.000","2.300","21.000","0.830","1018.500","","0.000","-99.000","-99.000","-99.000","28.300","","18.900",""
"C0M700","2020-02-27 00:00:00","150.000","0.000","0.000","18.800","0.970","1002.400","","0.000","-99.000","-99.000","-99.000","29.400","","17.100",""
"C0A970","2020-02-27 00:00:00","96.000","22.000","5.400","18.500","0.990","1011.200","","0.000","11.000","34.000","","23.500","","18.500",""
